,Code postal,Commune,Type local,loyer,Population totale,SNHMO18,SNHMFO18
34263,11160,CABRESPINE,Maison,5.923171184,177.0,10.59126859,9.217101858
34266,11700,CAPENDU,Maison,7.826784185,1514.0,10.59126859,9.217101858
34267,11800,MONZE,Maison,6.812979225,232.0,10.59126859,9.217101858
34269,11170,VILLESEQUELANDE,Maison,6.832705387,918.0,10.59126859,9.217101858
34270,11170,MONTOLIEU,Maison,7.151428385,851.0,10.59126859,9.217101858
34277,11570,PALAJA,Maison,6.643176743,2458.0,10.59126859,9.217101858
34281,11390,CUXAC-CABARDES,Maison,5.923171184,930.0,10.59126859,9.217101858
34282,11150,PEXIORA,Maison,6.371670805,1249.0,10.59126859,9.217101858
34291,11250,POMAS,Appartement,7.949962298,913.0,10.59126859,9.217101858
34297,11600,VILLARDONNEL,Maison,5.923171184,510.0,10.59126859,9.217101858
34298,11420,BELPECH,Maison,6.740535384,1322.0,10.59126859,9.217101858
34300,11170,ALZONNE,Maison,6.371670805,1550.0,10.59126859,9.217101858
34301,11620,VILLEMOUSTAUSSOU,Maison,7.173945687,4528.0,10.59126859,9.217101858
34303,11170,CAUX ET SAUZENS,Maison,6.832705387,1022.0,10.59126859,9.217101858
34307,11800,MARSEILLETTE,Maison,6.643176743,721.0,10.59126859,9.217101858
34308,11500,GINOLES,Maison,5.767384494,312.0,10.59126859,9.217101858
34309,11150,VILLEPINTE,Maison,6.22050529,1314.0,10.59126859,9.217101858
34314,11240,CAMBIEURE,Maison,6.832705387,307.0,10.59126859,9.217101858
34324,11290,ALAIRAC,Maison,6.832705387,1353.0,10.59126859,9.217101858
34326,11800,TREBES,Maison,7.201729407,5695.0,10.59126859,9.217101858
34327,11410,BARAIGNE,Maison,6.656658856,179.0,10.59126859,9.217101858
34328,11800,SAINT FRICHOUX,Maison,6.643176743,253.0,10.59126859,9.217101858
34332,11220,ST PIERRE DES CHAMPS,Maison,7.369175463,186.0,10.59126859,9.217101858
34333,11220,VAL DE DAGNE,Maison,7.369175463,749.0,10.59126859,9.217101858
34334,11600,MALVES-EN-MINERVOIS,Maison,5.923171184,885.0,10.59126859,9.217101858
34335,11220,TOURNISSAN,Maison,7.337653439,277.0,10.59126859,9.217101858
34341,11160,RIEUX MINERVOIS,Maison,6.616148303,1993.0,10.59126859,9.217101858
34351,11410,LA LOUVIERE-LAURAGAIS,Maison,7.718320208,81.0,10.59126859,9.217101858
34354,11330,MOUTHOUMET,Maison,6.812979225,109.0,10.59126859,9.217101858
34355,11220,ST MARTIN DES PUITS,Maison,7.369175463,27.0,10.59126859,9.217101858
34368,11300,MALVIES,Maison,6.179600166,382.0,10.59126859,9.217101858
34372,11000,BERRIAC,Maison,7.579970337,1003.0,10.59126859,9.217101858
34385,11190,BUGARACH,Maison,6.791712936,238.0,10.59126859,9.217101858
34386,11310,SAISSAC,Maison,6.191102822,948.0,10.59126859,9.217101858
34387,11400,FENDEILLE,Maison,6.656658856,547.0,10.59126859,9.217101858
34393,11380,MAS-CABARDES,Maison,5.923171184,187.0,10.59126859,9.217101858
34410,11390,BROUSSES ET VILLARET,Maison,5.923171184,349.0,10.59126859,9.217101858
34413,11170,MOUSSOULENS,Maison,7.151428385,1041.0,10.59126859,9.217101858
34414,11160,CITOU,Maison,5.923171184,89.0,10.59126859,9.217101858
34416,11340,BELVIS,Maison,5.767384494,165.0,10.59126859,9.217101858
34418,11140,SAINTE COLOMBE SUR GUETTE,Maison,5.879394854,46.0,10.59126859,9.217101858
34423,11260,ESPERAZA,Maison,5.879394854,1833.0,10.59126859,9.217101858
34432,11320,SAINT PAULET,Maison,6.656658856,204.0,10.59126859,9.217101858
34436,11580,TERROLES,Maison,6.619020187,16.0,10.59126859,9.217101858
34437,11400,PEYRENS,Maison,6.656658856,503.0,10.59126859,9.217101858
34445,11190,COUIZA,Maison,6.179600166,1136.0,10.59126859,9.217101858
34447,11140,AXAT,Maison,5.879394854,552.0,10.59126859,9.217101858
34449,11250,SAINT HILAIRE,Maison,6.812979225,790.0,10.59126859,9.217101858
34451,11600,VILLALIER,Maison,5.923171184,1003.0,10.59126859,9.217101858
34455,11270,LAURAC,Maison,6.740535384,185.0,10.59126859,9.217101858
34458,11190,RENNES LE CHATEAU,Maison,6.791712936,95.0,10.59126859,9.217101858
34466,11320,LES CASSES,Maison,6.656658856,300.0,10.59126859,9.217101858
34468,11390,FONTIERS CABARDES,Maison,5.923171184,502.0,10.59126859,9.217101858
34472,11600,VILLARZEL CABARDES,Maison,5.923171184,245.0,10.59126859,9.217101858
34475,11320,AIROUX,Maison,6.656658856,167.0,10.59126859,9.217101858
34477,11800,FLOURE,Maison,6.812979225,415.0,10.59126859,9.217101858
34479,11300,BOURIEGE,Maison,6.179600166,135.0,10.59126859,9.217101858
34480,11390,LAPRADE,Maison,5.923171184,105.0,10.59126859,9.217101858
34499,11580,ALET-LES-BAINS,Maison,6.179600166,393.0,10.59126859,9.217101858
34501,11400,VILLENEUVE LA COMPTAL,Maison,6.656658856,1373.0,10.59126859,9.217101858
34502,11410,BELFLOU,Maison,6.656658856,125.0,10.59126859,9.217101858
34507,11270,LA CASSAIGNE,Maison,6.740535384,176.0,10.59126859,9.217101858
34516,11400,LASBORDES,Maison,6.371670805,817.0,10.59126859,9.217101858
34520,11340,CAMURAC,Maison,5.767384494,100.0,10.59126859,9.217101858
34530,11380,PRADELLES CABARDES,Maison,5.923171184,144.0,10.59126859,9.217101858
34531,11300,COURNANEL,Maison,6.619020187,732.0,10.59126859,9.217101858
34540,11230,TREZIERS,Maison,6.240349935,102.0,10.59126859,9.217101858
34548,11610,VENTENAC-CABARDES,Maison,6.832705387,991.0,10.59126859,9.217101858
34562,11170,SAINTE EULALIE,Maison,6.832705387,524.0,10.59126859,9.217101858
34564,11300,VILLELONGUE D AUDE,Maison,6.179600166,312.0,10.59126859,9.217101858
34580,11190,RENNES LES BAINS,Maison,6.791712936,205.0,10.59126859,9.217101858
34581,11220,FAJAC EN VAL,Maison,6.812979225,39.0,10.59126859,9.217101858
34584,11160,VILLENEUVE MINERVOIS,Maison,5.923171184,1014.0,10.59126859,9.217101858
34589,11700,COMIGNE,Maison,6.812979225,315.0,10.59126859,9.217101858
34595,11800,RUSTIQUES,Maison,6.643176743,518.0,10.59126859,9.217101858
34598,11600,VILLEGLY,Maison,5.923171184,1180.0,10.59126859,9.217101858
34605,11160,RIEUX MINERVOIS,Appartement,8.204307086,1993.0,10.59126859,9.217101858
34607,11240,ROUTIER,Maison,6.179600166,248.0,10.59126859,9.217101858
34623,11250,POMAS,Maison,6.643176743,913.0,10.59126859,9.217101858
34624,11220,VILLETRITOULS,Maison,7.369175463,39.0,10.59126859,9.217101858
34628,11610,PENNAUTIER,Appartement,8.204307086,2647.0,10.59126859,9.217101858
34638,11700,BLOMAC,Maison,6.643176743,232.0,10.59126859,9.217101858
34641,11800,BADENS,Maison,6.643176743,787.0,10.59126859,9.217101858
34645,11400,SAINT PAPOUL,Maison,6.740535384,899.0,10.59126859,9.217101858
34667,11270,LA FORCE,Maison,6.832705387,238.0,10.59126859,9.217101858
34677,11220,SERVIES EN VAL,Maison,7.369175463,211.0,10.59126859,9.217101858
34680,11800,BARBAIRA,Maison,6.812979225,783.0,10.59126859,9.217101858
34686,11220,RIBAUTE,Maison,7.369175463,277.0,10.59126859,9.217101858
34710,11300,PIEUSSE,Maison,6.812979225,990.0,10.59126859,9.217101858
34713,11380,LABASTIDE ESPARBAIRENQUE,Maison,5.923171184,67.0,10.59126859,9.217101858
34724,11300,LOUPIA,Maison,6.179600166,245.0,10.59126859,9.217101858
34728,11330,DAVEJEAN,Maison,6.812979225,120.0,10.59126859,9.217101858
34738,11190,COUSTAUSSA,Maison,6.791712936,54.0,10.59126859,9.217101858
34746,11160,TRAUSSE,Maison,6.533575604,598.0,10.59126859,9.217101858
34752,11700,AZILLE,Maison,6.533575604,1152.0,10.59126859,9.217101858
34767,11600,LIMOUSIS,Maison,5.923171184,133.0,10.59126859,9.217101858
34772,11250,MONTCLAR,Maison,5.931524914,173.0,10.59126859,9.217101858
34776,11340,BELCAIRE,Maison,5.791386754,395.0,10.59126859,9.217101858
34785,11400,SOUILHANELS,Maison,6.656658856,422.0,10.59126859,9.217101858
34792,11580,VERAZA,Maison,6.619020187,35.0,10.59126859,9.217101858
34797,11290,ROULLENS,Maison,5.931524914,483.0,10.59126859,9.217101858
34801,11220,TALAIRAN,Maison,7.337653439,491.0,10.59126859,9.217101858
34802,11160,LESPINASSIERE,Maison,5.923171184,140.0,10.59126859,9.217101858
34824,11270,PLAVILLA,Maison,6.740535384,114.0,10.59126859,9.217101858
34833,11190,MONTAZELS,Maison,6.179600166,566.0,10.59126859,9.217101858
34840,11320,MONTFERRAND,Maison,6.656658856,593.0,10.59126859,9.217101858
34846,11300,AJAC,Maison,6.179600166,194.0,10.59126859,9.217101858
34850,11300,MALRAS,Maison,6.619020187,419.0,10.59126859,9.217101858
34851,11800,FONTIES D AUDE,Maison,6.643176743,509.0,10.59126859,9.217101858
34852,11170,CENNE MONESTIES,Maison,6.740535384,413.0,10.59126859,9.217101858
34862,11600,FRAISSE CABARDES,Maison,5.923171184,106.0,10.59126859,9.217101858
34876,11230,SAINT-BENOIT,Maison,6.240349935,109.0,10.59126859,9.217101858
34882,11410,MARQUEIN,Maison,7.718320208,84.0,10.59126859,9.217101858
34890,11410,MOLLEVILLE,Maison,6.656658856,141.0,10.59126859,9.217101858
34903,11340,ROQUEFEUIL,Maison,5.767384494,296.0,10.59126859,9.217101858
34904,11170,RAISSAC S LAMPY,Maison,7.151428385,463.0,10.59126859,9.217101858
34908,11420,MOLANDIER,Maison,7.718320208,242.0,10.59126859,9.217101858
34931,11290,VILLENEUVE-LES-MONTREAL,Maison,6.832705387,324.0,10.59126859,9.217101858
34934,11250,LEUC,Maison,6.643176743,872.0,10.59126859,9.217101858
34940,11400,SAINT MARTIN LALANDE,Maison,6.740535384,1145.0,10.59126859,9.217101858
34943,11240,GRAMAZIE,Maison,6.179600166,125.0,10.59126859,9.217101858
34957,11600,VILLEGLY,Appartement,8.204307086,1180.0,10.59126859,9.217101858
34961,11330,FELINES-TERMENES,Maison,6.812979225,126.0,10.59126859,9.217101858
34970,11260,VAL DU FABY,Maison,5.879394854,577.0,10.59126859,9.217101858
34989,11300,SAINT POLYCARPE,Maison,6.812979225,146.0,10.59126859,9.217101858
34991,11240,CAILHAU,Maison,6.179600166,269.0,10.59126859,9.217101858
34992,11270,GENERVILLE,Maison,6.740535384,60.0,10.59126859,9.217101858
35004,11700,ROQUECOURBE MINERVOIS,Maison,6.533575604,144.0,10.59126859,9.217101858
35010,11240,FERRAN,Maison,5.931524914,116.0,10.59126859,9.217101858
35011,11500,SAINT JULIA DE BEC,Maison,6.791712936,106.0,10.59126859,9.217101858
35016,11400,SAINT MARTIN LALANDE,Appartement,7.985591666,1145.0,10.59126859,9.217101858
35034,11330,PALAIRAC,Maison,6.812979225,31.0,10.59126859,9.217101858
35035,11300,CEPIE,Maison,6.812979225,648.0,10.59126859,9.217101858
35048,11150,VILLESISCLE,Maison,6.832705387,394.0,10.59126859,9.217101858
35064,11400,LES BRUNELS,Maison,6.191102822,283.0,10.59126859,9.217101858
35068,11250,VILLEBAZY,Maison,6.619020187,134.0,10.59126859,9.217101858
35073,11320,SOUPEX,Maison,6.656658856,248.0,10.59126859,9.217101858
35077,11310,SAINT DENIS,Maison,5.923171184,521.0,10.59126859,9.217101858
35098,11500,SAINT LOUIS ET PARAHOU,Maison,5.879394854,54.0,10.59126859,9.217101858
35102,11300,MAGRIE,Maison,6.179600166,536.0,10.59126859,9.217101858
35103,11600,ARAGON,Maison,7.151428385,459.0,10.59126859,9.217101858
35105,11400,LABECEDE LAURAGAIS,Maison,6.740535384,413.0,10.59126859,9.217101858
35145,11250,VERZEILLE,Maison,6.643176743,510.0,10.59126859,9.217101858
35147,11230,MONTJARDIN,Maison,6.240349935,85.0,10.59126859,9.217101858
35164,11400,ISSEL,Maison,6.740535384,491.0,10.59126859,9.217101858
35166,11190,ANTUGNAC,Maison,6.179600166,270.0,10.59126859,9.217101858
35174,11170,CARLIPA,Maison,6.371670805,344.0,10.59126859,9.217101858
35178,11230,CHALABRE,Maison,5.767384494,1133.0,10.59126859,9.217101858
35199,11150,VILLASAVARY,Maison,6.371670805,1249.0,10.59126859,9.217101858
35209,11170,ALZONNE,Appartement,7.970411433,1550.0,10.59126859,9.217101858
35217,11240,BELLEGARDE DU RAZES,Maison,6.179600166,244.0,10.59126859,9.217101858
35243,11300,GAJA ET VILLEDIEU,Maison,6.619020187,300.0,10.59126859,9.217101858
35274,11260,CAMPAGNE SUR AUDE,Maison,5.879394854,597.0,10.59126859,9.217101858
35275,11320,MONTMAUR,Maison,6.656658856,315.0,10.59126859,9.217101858
35287,11570,VILLEFLOURE,Maison,6.812979225,165.0,10.59126859,9.217101858
35296,11500,QUILLAN,Appartement,7.160684471,3346.0,10.59126859,9.217101858
35301,11140,COUNOZOULS,Maison,5.767384494,49.0,10.59126859,9.217101858
35303,11250,ROUFFIAC D AUDE,Maison,6.643176743,446.0,10.59126859,9.217101858
35336,11300,ST MARTIN DE VILLEREGLAN,Maison,6.179600166,363.0,10.59126859,9.217101858
35341,11500,SAINT MARTIN LYS,Maison,5.879394854,27.0,10.59126859,9.217101858
35355,11300,LAURAGUEL,Maison,6.179600166,624.0,10.59126859,9.217101858
35358,11190,LUC SUR AUDE,Maison,6.179600166,253.0,10.59126859,9.217101858
35376,11500,QUIRBAJOU,Maison,5.879394854,56.0,10.59126859,9.217101858
35409,11300,TOURREILLES,Maison,6.179600166,129.0,10.59126859,9.217101858
35430,11260,SAINT JEAN DE PARACOL,Maison,5.767384494,128.0,10.59126859,9.217101858
35496,11330,BOUISSE,Maison,6.791712936,105.0,10.59126859,9.217101858
35513,11400,RICAUD,Maison,6.656658856,308.0,10.59126859,9.217101858
35514,11380,LES ILHES,Maison,5.923171184,54.0,10.59126859,9.217101858
35519,11240,ALAIGNE,Maison,6.179600166,334.0,10.59126859,9.217101858
35566,11800,AIGUES VIVES,Maison,6.643176743,587.0,10.59126859,9.217101858
35582,11340,ESPEZEL,Maison,5.767384494,222.0,10.59126859,9.217101858
35603,11300,ROQUETAILLADE ET CONILHAC,Maison,6.179600166,279.0,10.59126859,9.217101858
35605,11140,BESSEDE DE SAULT,Maison,5.767384494,46.0,10.59126859,9.217101858
35623,11160,CASTANS,Maison,5.923171184,135.0,10.59126859,9.217101858
35644,11340,COMUS,Maison,5.767384494,42.0,10.59126859,9.217101858
35668,11500,NEBIAS,Maison,5.767384494,258.0,10.59126859,9.217101858
35687,11190,COUIZA,Appartement,7.949962298,1136.0,10.59126859,9.217101858
35691,11220,ARQUETTES-EN-VAL,Maison,7.369175463,83.0,10.59126859,9.217101858
35718,11270,FANJEAUX,Maison,6.371670805,923.0,10.59126859,9.217101858
35747,11140,MONTFORT SUR BOULZANE,Appartement,8.688411613,92.0,10.59126859,9.217101858
35754,11140,GINCLA,Maison,5.767384494,47.0,10.59126859,9.217101858
35804,11370,LEUCATE,Maison,8.691314996,4577.0,10.59126859,9.217101858
35805,11510,FITOU,Appartement,10.45562164,1072.0,10.59126859,9.217101858
35806,11130,SIGEAN,Maison,8.14235579,5627.0,10.59126859,9.217101858
35807,11440,PEYRIAC DE MER,Maison,7.337653439,1146.0,10.59126859,9.217101858
35808,11430,GRUISSAN,Maison,8.820358424,5123.0,10.59126859,9.217101858
35809,11210,PORT-LA-NOUVELLE,Appartement,9.97220103,5753.0,10.59126859,9.217101858
35810,11560,FLEURY D AUDE,Maison,8.075618099,3864.0,10.59126859,9.217101858
35811,11490,PORTEL-DES-CORBIERES,Maison,7.337653439,1393.0,10.59126859,9.217101858
35812,11430,GRUISSAN,Appartement,11.17071972,5123.0,10.59126859,9.217101858
35813,11590,CUXAC D AUDE,Maison,6.802257519,4097.0,10.59126859,9.217101858
35817,11360,EMBRES ET CASTELMAURE,Maison,7.337653439,151.0,10.59126859,9.217101858
35818,11560,FLEURY D AUDE,Appartement,10.2818732,3864.0,10.59126859,9.217101858
35819,11120,ARGELIERS,Maison,7.400676616,2197.0,10.59126859,9.217101858
35820,11110,SALLES D AUDE,Maison,7.625146572,3330.0,10.59126859,9.217101858
35821,11210,PORT-LA-NOUVELLE,Maison,9.030650284,5753.0,10.59126859,9.217101858
35824,11360,FONTJONCOUSE,Maison,7.337653439,134.0,10.59126859,9.217101858
35825,11220,COUSTOUGE,Maison,7.369175463,119.0,10.59126859,9.217101858
35826,11540,ROQUEFORT DES CORBIERES,Maison,7.337653439,1025.0,10.59126859,9.217101858
35829,11200,ORNAISONS,Maison,7.369175463,1180.0,10.59126859,9.217101858
35831,11100,NARBONNE,Maison,9.027481989,56550.0,10.59126859,9.217101858
35832,11510,FITOU,Maison,6.791712936,1072.0,10.59126859,9.217101858
35836,11370,LEUCATE,Appartement,9.838400984,4577.0,10.59126859,9.217101858
35838,11200,MONTSERET,Maison,7.369175463,620.0,10.59126859,9.217101858
35839,11100,NARBONNE,Appartement,10.22142652,56550.0,10.59126859,9.217101858
35843,11120,MAILHAC,Maison,7.400676616,582.0,10.59126859,9.217101858
35851,11110,ARMISSAN,Maison,7.466192494,1546.0,10.59126859,9.217101858
35852,11480,LA PALME,Maison,7.337653439,1704.0,10.59126859,9.217101858
35854,11120,SAINTE VALIERE,Maison,6.593247609,560.0,10.59126859,9.217101858
35855,11200,BOUTENAC,Maison,7.369175463,740.0,10.59126859,9.217101858
35858,11200,TOUROUZELLE,Maison,6.593247609,485.0,10.59126859,9.217101858
35862,11110,VINASSAN,Maison,8.595287205,2706.0,10.59126859,9.217101858
35864,11120,GINESTAS,Maison,7.691677742,1493.0,10.59126859,9.217101858
35874,11200,CONILHAC CORBIERES,Maison,6.593247609,929.0,10.59126859,9.217101858
35879,11590,OUVEILLAN,Maison,7.773337775,2599.0,10.59126859,9.217101858
35881,11200,LEZIGNAN-CORBIERES,Maison,8.341616388,11449.0,10.59126859,9.217101858
35884,11350,TUCHAN,Appartement,8.319223353,808.0,10.59126859,9.217101858
35891,11700,CASTELNAU D AUDE,Maison,6.533575604,506.0,10.59126859,9.217101858
35906,11120,MOUSSAN,Maison,7.369175463,2045.0,10.59126859,9.217101858
35911,11200,CANET D AUDE,Maison,6.593247609,1830.0,10.59126859,9.217101858
35915,11120,POUZOLS-MINERVOIS,Maison,6.593247609,569.0,10.59126859,9.217101858
35934,11130,SIGEAN,Appartement,9.876776245,5627.0,10.59126859,9.217101858
35935,11120,VENTENAC EN MINERVOIS,Maison,6.593247609,574.0,10.59126859,9.217101858
35939,11110,COURSAN,Maison,6.941678539,5960.0,10.59126859,9.217101858
35942,11590,SALLELES D AUDE,Maison,7.898729691,3015.0,10.59126859,9.217101858
35946,11100,MONTREDON-DES-CORBIERES,Maison,7.369175463,1490.0,10.59126859,9.217101858
35962,11200,LUC SUR ORBIEU,Maison,7.99935418,1148.0,10.59126859,9.217101858
35976,11200,NEVIAN,Maison,7.369175463,1331.0,10.59126859,9.217101858
35981,11200,CRUSCADES,Maison,7.99935418,953.0,10.59126859,9.217101858
35982,11120,MARCORIGNAN,Maison,7.369175463,1343.0,10.59126859,9.217101858
35988,11200,VILLEDAIGNE,Maison,7.99935418,520.0,10.59126859,9.217101858
35994,11200,ESCALES,Maison,6.593247609,477.0,10.59126859,9.217101858
36017,11200,PARAZA,Maison,6.593247609,658.0,10.59126859,9.217101858
36034,11100,BAGES,Maison,7.337653439,786.0,10.59126859,9.217101858
36037,11120,BIZE-MINERVOIS,Maison,7.400676616,1220.0,10.59126859,9.217101858
36050,11200,THEZAN-DES-CORBIERES,Maison,7.337653439,562.0,10.59126859,9.217101858
36066,11200,SAINT ANDRE DE ROQUELONGUE,Maison,7.369175463,1396.0,10.59126859,9.217101858
36076,11120,SAINT MARCEL SUR AUDE,Maison,7.400676616,2058.0,10.59126859,9.217101858
36142,11590,CUXAC D AUDE,Appartement,8.811905225,4097.0,10.59126859,9.217101858
36145,11510,CAVES,Maison,7.337653439,899.0,10.59126859,9.217101858
36152,11200,BIZANET,Maison,7.369175463,1759.0,10.59126859,9.217101858
36154,11200,FERRALS LES CORBIERES,Maison,7.369175463,1233.0,10.59126859,9.217101858
36231,11110,VINASSAN,Appartement,9.942174574,2706.0,10.59126859,9.217101858
36259,11350,PAZIOLS,Maison,6.297793655,546.0,10.59126859,9.217101858
36307,11100,MONTREDON-DES-CORBIERES,Appartement,9.540089436,1490.0,10.59126859,9.217101858
36315,11200,FABREZAN,Maison,7.369175463,1289.0,10.59126859,9.217101858
36361,11440,PEYRIAC DE MER,Appartement,9.536470539,1146.0,10.59126859,9.217101858
36375,11360,DURBAN-CORBIERES,Maison,7.337653439,662.0,10.59126859,9.217101858
36393,11330,MONTGAILLARD,Maison,6.791712936,39.0,10.59126859,9.217101858
36473,11350,TUCHAN,Maison,6.791712936,808.0,10.59126859,9.217101858
36506,11100,BAGES,Appartement,9.536470539,786.0,10.59126859,9.217101858
36519,11200,ORNAISONS,Appartement,9.536470539,1180.0,10.59126859,9.217101858
36526,11120,SAINT MARCEL SUR AUDE,Appartement,9.540089436,2058.0,10.59126859,9.217101858
36532,11110,SALLES D AUDE,Appartement,10.38628805,3330.0,10.59126859,9.217101858
36567,11200,LEZIGNAN-CORBIERES,Appartement,9.161147714,11449.0,10.59126859,9.217101858
36618,11350,CUCUGNAN,Maison,6.297793655,124.0,10.59126859,9.217101858
36632,11700,FONTCOUVERTE,Maison,6.593247609,560.0,10.59126859,9.217101858
36693,11110,COURSAN,Appartement,8.794254263,5960.0,10.59126859,9.217101858
36724,11200,HOMPS,Maison,6.533575604,607.0,10.59126859,9.217101858
36772,11700,MONTBRUN DES CORBIERES,Maison,6.593247609,320.0,10.59126859,9.217101858
36894,11360,FRAISSE DES CORBIERES,Maison,7.337653439,218.0,10.59126859,9.217101858
37114,11200,CAMPLONG D AUDE,Maison,7.369175463,373.0,10.59126859,9.217101858
37160,11480,LA PALME,Appartement,8.319223353,1704.0,10.59126859,9.217101858
37188,11360,ALBAS,Maison,6.812979225,80.0,10.59126859,9.217101858
37314,11200,ARGENS-MINERVOIS,Maison,6.593247609,354.0,10.59126859,9.217101858
37483,11200,ROUBIA,Maison,6.593247609,519.0,10.59126859,9.217101858
37666,11120,MIREPEISSET,Maison,7.400676616,776.0,10.59126859,9.217101858
37712,11200,BIZANET,Appartement,9.536470539,1759.0,10.59126859,9.217101858
37765,11590,SALLELES D AUDE,Appartement,9.540089436,3015.0,10.59126859,9.217101858
37912,11200,HOMPS,Appartement,8.204307086,607.0,10.59126859,9.217101858
38171,11200,RAISSAC D AUDE,Maison,6.593247609,266.0,10.59126859,9.217101858
38295,11510,TREILLES,Maison,6.791712936,252.0,10.59126859,9.217101858
38388,11350,DUILHAC-SOUS-PEYREPERTUSE,Maison,6.791712936,148.0,10.59126859,9.217101858
38508,11360,SAINT JEAN DE BARROU,Maison,7.337653439,258.0,10.59126859,9.217101858
38539,11350,PADERN,Maison,6.297793655,137.0,10.59126859,9.217101858
38595,11360,VILLENEUVE LES CORBIERES,Maison,6.791712936,252.0,10.59126859,9.217101858
38604,11360,VILLESEQUE DES CORBIERES,Maison,7.337653439,373.0,10.59126859,9.217101858
38767,12000,RODEZ,Appartement,8.767370108,26212.0,11.1088819,10.06560931
